time,temperature_2m (°C),rain (mm),relative_humidity_2m (%),wind_speed_10m (km/h),cloud_cover (%),precipitation (mm)
2025-01-07T19:00,19.6,0,77,9.6,9,0
2025-01-07T20:00,19.1,0,81,10.4,16,0
2025-01-07T21:00,18.5,0,85,10.4,13,0
2025-01-07T22:00,17.8,0,89,8.9,4,0
2025-01-07T23:00,17.3,0,92,6.9,10,0
2025-01-08T00:00,16.7,0,95,3.5,19,0
2025-01-08T01:00,16.2,0,97,2.1,27,0
2025-01-08T02:00,16.1,0,98,0.9,37,0
2025-01-08T03:00,16,0,98,1.5,92,0
2025-01-08T04:00,15.9,0,99,2.4,58,0
2025-01-08T05:00,15.6,0,100,3.6,100,0
2025-01-08T06:00,15.3,0,100,4.4,100,0
2025-01-08T07:00,15.1,0,99,3.5,100,0
2025-01-08T08:00,17.3,0,90,2.4,18,0
2025-01-08T09:00,19.1,0,78,2.2,29,0
2025-01-08T10:00,21,0,67,6.1,78,0
2025-01-08T11:00,21.5,0,65,8.2,78,0
2025-01-08T12:00,23,0,57,8.6,41,0
2025-01-08T13:00,23.8,0.1,54,10.2,50,0.1
2025-01-08T14:00,23.9,0,54,11.2,54,0
2025-01-08T15:00,23.7,0,55,13.3,54,0
2025-01-08T16:00,22.8,0,58,13.3,47,0
2025-01-08T17:00,22.2,0,61,13,87,0
2025-01-08T18:00,21.6,0,64,12.5,100,0
2025-01-08T19:00,20.9,0,64,13.2,100,0
2025-01-08T20:00,19.8,0,76,9.8,18,0
2025-01-08T21:00,19.1,0,76,10,7,0
2025-01-08T22:00,18.4,0,76,7.8,13,0
2025-01-08T23:00,17.8,0,77,4.3,30,0
2025-01-09T00:00,17.2,0,82,0.7,95,0
2025-01-09T01:00,17.4,0,81,1,100,0
2025-01-09T02:00,17.5,0,80,3.1,100,0
2025-01-09T03:00,17.4,0,77,6.5,100,0
2025-01-09T04:00,17,0,62,8.6,100,0
2025-01-09T05:00,16.7,0,60,9.2,100,0
2025-01-09T06:00,16.6,0,58,9.3,100,0
2025-01-09T07:00,16.5,0,57,8.7,100,0
2025-01-09T08:00,16.9,0,59,11.6,100,0
2025-01-09T09:00,17.6,0,56,10.5,96,0
2025-01-09T10:00,18.8,0,52,9.2,100,0
2025-01-09T11:00,20.3,0,48,8.4,100,0
2025-01-09T12:00,21.3,0,47,8.4,100,0
2025-01-09T13:00,22.3,0,45,9.6,100,0
2025-01-09T14:00,22.7,0,45,9.9,100,0
2025-01-09T15:00,22.8,0,44,10.1,100,0
2025-01-09T16:00,22.5,0,44,11.2,100,0
2025-01-09T17:00,21.1,0,45,16.2,100,0
2025-01-09T18:00,19.3,0,50,17.8,52,0
2025-01-09T19:00,18.2,0,53,16.8,100,0
2025-01-09T20:00,18.9,0,51,19.6,100,0
2025-01-09T21:00,18,0,52,19.7,98,0
2025-01-09T22:00,17.1,0,55,20.3,99,0
2025-01-09T23:00,16.2,0,57,20.9,100,0
2025-01-10T00:00,15.5,0,58,20.9,100,0
2025-01-10T01:00,15.1,0,57,19.7,100,0
2025-01-10T02:00,14.9,0,56,18.2,100,0
2025-01-10T03:00,14.6,0,55,17,100,0
2025-01-10T04:00,14.2,0,56,16.2,100,0
2025-01-10T05:00,13.9,0,55,16.7,100,0
2025-01-10T06:00,13.7,0,55,14.8,100,0
2025-01-10T07:00,13.4,0,55,13,100,0
2025-01-10T08:00,14.5,0,50,15.6,100,0
2025-01-10T09:00,14.8,0,48,15.3,100,0
2025-01-10T10:00,15.6,0,45,14.5,100,0
2025-01-10T11:00,16.2,0,42,14.3,100,0
2025-01-10T12:00,17.2,0,39,13.8,83,0
2025-01-10T13:00,18.3,0,37,13.3,96,0
2025-01-10T14:00,18.9,0,36,11.7,94,0
2025-01-10T15:00,19.1,0,36,11,68,0
2025-01-10T16:00,18.8,0,37,9.9,30,0
2025-01-10T17:00,18.2,0,39,8.6,24,0
2025-01-10T18:00,17.3,0,45,4.8,97,0
2025-01-10T19:00,16.8,0,48,6.1,96,0
2025-01-10T20:00,16.1,0,49,9.1,100,0
2025-01-10T21:00,15.8,0,48,11.8,100,0
2025-01-10T22:00,15.7,0,46,12.7,100,0
2025-01-10T23:00,15.5,0,45,11.7,94,0
2025-01-11T00:00,15,0,47,11.3,100,0
2025-01-11T01:00,14.7,0,47,12.3,100,0
2025-01-11T02:00,14.2,0,48,13.8,100,0
2025-01-11T03:00,14,0,46,15,100,0
2025-01-11T04:00,13.8,0,43,16.7,100,0
2025-01-11T05:00,13.6,0,44,16.5,100,0
2025-01-11T06:00,13.5,0,42,17.1,100,0
2025-01-11T07:00,13.3,0,41,16.6,100,0
2025-01-11T08:00,14.5,0,39,17.6,100,0
2025-01-11T09:00,15,0,38,15.8,97,0
2025-01-11T10:00,15.7,0,37,15.9,76,0
2025-01-11T11:00,16.4,0,36,16.6,100,0
2025-01-11T12:00,17.2,0,35,17.1,100,0
2025-01-11T13:00,17.2,0,35,14.8,100,0
2025-01-11T14:00,17.4,0,34,13.2,100,0
2025-01-11T15:00,18,0,32,12.8,57,0
2025-01-11T16:00,18.2,0,31,13.6,0,0
2025-01-11T17:00,17.6,0,33,10.4,0,0
2025-01-11T18:00,16,0,42,7.2,0,0
2025-01-11T19:00,15.2,0,48,6,0,0
2025-01-11T20:00,14.7,0,54,10.8,0,0
2025-01-11T21:00,13.9,0,58,9.2,0,0
2025-01-11T22:00,13.2,0,62,7.1,0,0
2025-01-11T23:00,12.4,0,70,4.1,0,0
2025-01-12T00:00,11.6,0,77,3.3,0,0
2025-01-12T01:00,11.1,0,80,3.3,0,0
2025-01-12T02:00,10.5,0,80,3.9,17,0
2025-01-12T03:00,10.7,0,69,6.2,1,0
2025-01-12T04:00,10.5,0,66,7.4,0,0
2025-01-12T05:00,10.1,0,66,6.8,0,0
2025-01-12T06:00,9.7,0,66,6.9,7,0
2025-01-12T07:00,9.6,0,66,6.3,0,0
2025-01-12T08:00,11.2,0,67,4.2,0,0
2025-01-12T09:00,14,0,50,4.8,14,0
2025-01-12T10:00,16.6,0,36,9.1,8,0
2025-01-12T11:00,18.2,0,27,11.7,51,0
2025-01-12T12:00,19.2,0,24,10.5,78,0
2025-01-12T13:00,19.8,0,23,8.4,86,0
2025-01-12T14:00,20.1,0,23,6.7,72,0
2025-01-12T15:00,20.1,0,24,5.4,68,0
2025-01-12T16:00,19.8,0,24,5.5,62,0
2025-01-12T17:00,18.9,0,25,6.5,24,0
2025-01-12T18:00,17.4,0,30,3.9,0,0
2025-01-12T19:00,16.5,0,35,4.2,1,0
2025-01-12T20:00,16.3,0,36,4.9,2,0
2025-01-12T21:00,15.3,0,42,9.3,0,0
2025-01-12T22:00,13.7,0,51,10.3,0,0
2025-01-12T23:00,12.8,0,58,10,0,0
2025-01-13T00:00,12,0,64,9.2,0,0
2025-01-13T01:00,11.5,0,68,6.7,0,0
2025-01-13T02:00,10.6,0,77,3,0,0
2025-01-13T03:00,10.1,0,86,1.2,0,0
2025-01-13T04:00,9.5,0,93,2.4,0,0
2025-01-13T05:00,9.1,0,95,3.1,0,0
2025-01-13T06:00,8.7,0,96,3.2,0,0
2025-01-13T07:00,8.8,0,97,1.8,0,0
2025-01-13T08:00,11.3,0,79,2.6,0,0
2025-01-13T09:00,14.6,0,51,2.2,0,0
2025-01-13T10:00,17.2,0,39,2.9,0,0
2025-01-13T11:00,18.9,0,37,4.3,0,0
2025-01-13T12:00,20,0,36,6.5,1,0
2025-01-13T13:00,20.7,0,35,7.2,1,0
2025-01-13T14:00,21.1,0,36,7.3,1,0
2025-01-13T15:00,21.1,0,38,7.4,3,0
2025-01-13T16:00,20.8,0,40,5.8,11,0
2025-01-13T17:00,20.4,0,41,3.4,16,0
2025-01-13T18:00,18.8,0,48,3.2,10,0
2025-01-13T19:00,17.9,0,52,7.4,0,0
2025-01-13T20:00,17.4,0,55,12.1,0,0
2025-01-13T21:00,16.7,0,57,13.2,0,0
2025-01-13T22:00,15.9,0,63,11,0,0
2025-01-13T23:00,14.8,0,72,10.1,1,0
2025-01-14T00:00,13.9,0,81,7.1,0,0
2025-01-14T01:00,12.9,0,90,3.2,0,0
2025-01-14T02:00,12.5,0,93,1.4,0,0
2025-01-14T03:00,12.1,0,96,3.8,0,0
2025-01-14T04:00,11.6,0,98,4.1,0,0
2025-01-14T05:00,11.2,0,99,4.6,0,0
2025-01-14T06:00,10.9,0,98,5.2,0,0
2025-01-14T07:00,10.9,0,96,5.4,2,0
2025-01-14T08:00,13.5,0,84,2.2,100,0
2025-01-14T09:00,15.7,0,72,2.7,17,0
2025-01-14T10:00,17.9,0,63,4.5,6,0
2025-01-14T11:00,19.8,0,58,4,7,0
2025-01-14T12:00,22.2,0,49,2.1,43,0
2025-01-14T13:00,23.3,0,46,7.1,62,0
2025-01-14T14:00,23.7,0,45,7.4,42,0
2025-01-14T15:00,23.9,0,45,6.1,60,0
2025-01-14T16:00,23.2,0,47,9.2,18,0
2025-01-14T17:00,21.6,0,52,12.9,37,0
2025-01-14T18:00,21,0,55,9.8,70,0
2025-01-14T19:00,20.5,0,57,9.8,70,0
2025-01-14T20:00,20,0,59,8.3,17,0
2025-01-14T21:00,19.6,0,62,8.3,14,0
2025-01-14T22:00,18.9,0,68,6.1,30,0
2025-01-14T23:00,18.4,0,72,3.1,62,0
2025-01-15T00:00,17.8,0,75,1.9,100,0
2025-01-15T01:00,17,0,78,5,100,0
2025-01-15T02:00,16.7,0,78,8,100,0
2025-01-15T03:00,16.5,0,78,10,100,0
2025-01-15T04:00,16.8,0.2,78,12.2,100,0.2
2025-01-15T05:00,17,0,78,11.7,100,0
2025-01-15T06:00,17,0,77,8.9,100,0
2025-01-15T07:00,16.8,0,77,7.4,100,0
2025-01-15T08:00,17.3,0,75,6.1,100,0
2025-01-15T09:00,19,0,65,10.8,100,0
2025-01-15T10:00,20.1,0,42,17,100,0
2025-01-15T11:00,21.3,0,36,16.4,100,0
2025-01-15T12:00,22.1,0,33,14.4,100,0
2025-01-15T13:00,22.6,0,32,12.4,100,0
2025-01-15T14:00,23,0,32,11.5,65,0
2025-01-15T15:00,23,0,32,10.4,29,0
2025-01-15T16:00,22.7,0,32,9.8,30,0
2025-01-15T17:00,21.9,0,34,9.8,20,0
2025-01-15T18:00,20.2,0,40,10.1,17,0
2025-01-15T19:00,18.9,0,45,9.4,17,0
2025-01-15T20:00,19.2,0,47,10.5,23,0
2025-01-15T21:00,18.6,0,49,9.6,16,0
2025-01-15T22:00,17.9,0,50,9.2,12,0
2025-01-15T23:00,17.3,0,50,7.9,8,0
2025-01-16T00:00,16.2,0,54,8,22,0
2025-01-16T01:00,15.1,0,60,7.5,31,0
2025-01-16T02:00,14.7,0,62,7.6,51,0
2025-01-16T03:00,14.8,0,59,10.1,100,0
2025-01-16T04:00,14.9,0,56,12.1,99,0
2025-01-16T05:00,15,0,54,12.4,92,0
2025-01-16T06:00,15,0,52,13.8,96,0
2025-01-16T07:00,15,0,51,14.7,89,0
2025-01-16T08:00,16.4,0,52,12.4,48,0
2025-01-16T09:00,17.6,0,46,15.6,52,0
2025-01-16T10:00,18.8,0,42,13.1,46,0
2025-01-16T11:00,20.4,0,38,11.2,34,0
2025-01-16T12:00,21.5,0,37,10.5,1,0
2025-01-16T13:00,22.5,0,34,8.7,2,0
2025-01-16T14:00,23.1,0,32,7.4,2,0
2025-01-16T15:00,23.1,0,31,6.9,1,0
2025-01-16T16:00,22.9,0,32,6.2,0,0
2025-01-16T17:00,22.2,0,34,4.4,0,0
2025-01-16T18:00,20.5,0,49,1.1,0,0
2025-01-16T19:00,19.3,0,52,2.9,0,0
2025-01-16T20:00,19.2,0,43,4.2,0,0
2025-01-16T21:00,18,0,48,11.7,0,0
2025-01-16T22:00,15.9,0,69,12.7,0,0
2025-01-16T23:00,15,0,77,10.5,0,0
2025-01-17T00:00,14.4,0,81,9.5,0,0
2025-01-17T01:00,14,0,83,8.8,0,0
2025-01-17T02:00,13.8,0,84,7.4,0,0
2025-01-17T03:00,13.4,0,87,4.3,0,0
2025-01-17T04:00,13.1,0,89,3.4,0,0
2025-01-17T05:00,12.6,0,93,4.6,0,0
2025-01-17T06:00,12.1,0,95,4.3,0,0
2025-01-17T07:00,11.8,0,96,5.7,0,0
2025-01-17T08:00,13.3,0,89,4.8,0,0
2025-01-17T09:00,16.7,0,70,3.6,0,0
2025-01-17T10:00,19,0,54,2,0,0
2025-01-17T11:00,20.6,0,45,3.3,0,0
2025-01-17T12:00,21.7,0,40,4.2,0,0
2025-01-17T13:00,22.5,0,37,6,0,0
2025-01-17T14:00,22.8,0,35,8.3,2,0
2025-01-17T15:00,22.7,0,34,10.5,1,0
2025-01-17T16:00,22.2,0,34,11.2,0,0
2025-01-17T17:00,21.4,0,36,12,0,0
2025-01-17T18:00,19.6,0,49,14.5,0,0
2025-01-17T19:00,18,0,60,16.5,0,0
2025-01-17T20:00,17.3,0,69,15.5,3,0
2025-01-17T21:00,16.6,0,76,13,0,0
2025-01-17T22:00,16,0,79,11.9,0,0
2025-01-17T23:00,15.4,0,82,10.1,0,0
2025-01-18T00:00,14.8,0,84,8.6,0,0
2025-01-18T01:00,14.2,0,87,8,0,0
2025-01-18T02:00,13.7,0,89,7.6,3,0
2025-01-18T03:00,13.4,0,91,6.9,16,0
2025-01-18T04:00,13.1,0,91,6,33,0
2025-01-18T05:00,13,0,91,5.2,71,0
2025-01-18T06:00,13.1,0,90,4.3,64,0
2025-01-18T07:00,13.4,0,87,4.3,100,0
2025-01-18T08:00,14.3,0,79,3.1,100,0
2025-01-18T09:00,15.9,0,68,3.9,100,0
2025-01-18T10:00,17.3,0,62,3.8,100,0
2025-01-18T11:00,19.1,0,58,3.4,79,0
2025-01-18T12:00,21,0,50,1.3,65,0
2025-01-18T13:00,21.8,0,47,2.8,100,0
2025-01-18T14:00,21.7,0,48,4.7,100,0
2025-01-18T15:00,21.7,0,49,5.2,98,0
2025-01-18T16:00,21.5,0,50,4.3,100,0
2025-01-18T17:00,21.1,0,52,4,100,0
2025-01-18T18:00,20.5,0,56,7.4,100,0
2025-01-18T19:00,19.7,0,65,10.6,100,0
2025-01-18T20:00,19.6,0,62,7.2,100,0
2025-01-18T21:00,18.7,0,73,7.2,100,0
2025-01-18T22:00,18.3,0,75,5.6,95,0
2025-01-18T23:00,17.5,0,76,5.8,7,0
2025-01-19T00:00,16.6,0,75,7.7,26,0
2025-01-19T01:00,16,0,75,5.3,47,0
2025-01-19T02:00,15.3,0,80,5.3,23,0
2025-01-19T03:00,14.6,0,85,4.9,29,0
2025-01-19T04:00,14.3,0,88,4.6,61,0
2025-01-19T05:00,14.2,0,88,4.6,100,0
2025-01-19T06:00,14.1,0,89,3.2,53,0
2025-01-19T07:00,14.2,0,88,2,8,0
2025-01-19T08:00,16.6,0,76,4.1,10,0
2025-01-19T09:00,18.6,0,64,5.3,11,0
2025-01-19T10:00,20.3,0,53,5.4,11,0
2025-01-19T11:00,21.9,0,46,4.3,9,0
2025-01-19T12:00,23.3,0,40,3.1,23,0
2025-01-19T13:00,23.6,0,38,2.4,50,0
2025-01-19T14:00,24.1,0,36,3.8,39,0
2025-01-19T15:00,24.2,0,35,5,3,0
2025-01-19T16:00,23.9,0,37,7.6,43,0
2025-01-19T17:00,23.1,0,40,8.8,10,0
2025-01-19T18:00,21.6,0,46,6.3,18,0
2025-01-19T19:00,20.7,0,49,4.4,3,0
2025-01-19T20:00,19.9,0,51,8,0,0
2025-01-19T21:00,18.9,0,56,14.5,1,0
2025-01-19T22:00,17.5,0,65,11.4,0,0
2025-01-19T23:00,16.8,0,69,10.4,0,0
2025-01-20T00:00,16.3,0,73,9.9,0,0
2025-01-20T01:00,16,0,77,9,0,0
2025-01-20T02:00,15.3,0,83,5.2,1,0
2025-01-20T03:00,14.5,0,85,8.9,0,0
2025-01-20T04:00,13.8,0,87,8.3,1,0
2025-01-20T05:00,13.4,0,89,7.4,4,0
2025-01-20T06:00,13.2,0,90,5.1,1,0
2025-01-20T07:00,13.1,0,92,3.2,4,0
2025-01-20T08:00,15.1,0,80,2.6,3,0
2025-01-20T09:00,17.8,0,64,4.5,0,0
2025-01-20T10:00,20.2,0,53,4.8,0,0
2025-01-20T11:00,22.1,0,45,4.8,0,0
2025-01-20T12:00,23.5,0,41,3.5,4,0
2025-01-20T13:00,25.4,0,34,1.9,92,0
2025-01-20T14:00,25.9,0,33,1.9,100,0
2025-01-20T15:00,25.7,0,33,2.3,100,0
2025-01-20T16:00,25.4,0,34,3.1,58,0
2025-01-20T17:00,24.7,0,36,3.9,46,0
2025-01-20T18:00,23,0,40,2.9,20,0
2025-01-20T19:00,22.1,0,46,1.4,31,0
2025-01-20T20:00,21.4,0,45,5.2,1,0
2025-01-20T21:00,19.2,0,56,13.4,0,0
2025-01-20T22:00,17.9,0,60,12,0,0
2025-01-20T23:00,17.3,0,65,11.3,0,0
2025-01-21T00:00,16.9,0,70,8.9,0,0
2025-01-21T01:00,16,0,77,7.9,0,0
2025-01-21T02:00,15.2,0,81,7.3,1,0
2025-01-21T03:00,14.6,0,84,6.4,6,0
2025-01-21T04:00,14.2,0,85,6.1,5,0
2025-01-21T05:00,13.9,0,87,4.7,2,0
2025-01-21T06:00,13.6,0,90,3.7,0,0
2025-01-21T07:00,13.4,0,92,2.9,0,0
2025-01-21T08:00,15.6,0,82,2.4,0,0
2025-01-21T09:00,18.3,0,68,2.8,0,0
2025-01-21T10:00,20.8,0,57,5.6,1,0
2025-01-21T11:00,22.7,0,46,8.1,1,0
2025-01-21T12:00,23.9,0,40,9.6,0,0
2025-01-21T13:00,24.7,0,38,11,0,0
2025-01-21T14:00,25.3,0,36,11.4,26,0
2025-01-21T15:00,25.6,0,37,11.4,99,0
2025-01-21T16:00,25.1,0,39,12.2,100,0
2025-01-21T17:00,24.2,0,43,13.5,3,0
2025-01-21T18:00,22.5,0,49,16.3,0,0
2025-01-21T19:00,19.8,0,51,17.2,6,0
2025-01-21T20:00,19,0,64,13.4,18,0
2025-01-21T21:00,18.2,0,76,12.4,13,0
2025-01-21T22:00,17.7,0,82,10.9,64,0
2025-01-21T23:00,17.1,0,87,9.3,7,0
2025-01-22T00:00,16.6,0,91,7.7,40,0
2025-01-22T01:00,16.2,0,94,6.6,34,0
2025-01-22T02:00,16,0,94,5.1,45,0
2025-01-22T03:00,15.8,0,94,5.8,19,0
2025-01-22T04:00,15.6,0,94,6.1,21,0
2025-01-22T05:00,15.4,0,93,6.3,9,0
2025-01-22T06:00,15.3,0,90,6.2,100,0
2025-01-22T07:00,15.3,0,87,6,99,0
2025-01-22T08:00,17.5,0,76,9.1,84,0
2025-01-22T09:00,19.1,0,71,6.9,100,0
2025-01-22T10:00,20.5,0,68,5.3,87,0
2025-01-22T11:00,21.8,0,64,7.4,100,0
2025-01-22T12:00,22.4,0.2,65,9,100,0.2
2025-01-22T13:00,22.6,0.1,64,8.1,100,0.1
2025-01-22T14:00,23.2,0,61,8.6,100,0
2025-01-22T15:00,22.7,0.1,65,10.3,100,0.1
2025-01-22T16:00,22.5,0,66,10.1,100,0
2025-01-22T17:00,22.3,0,67,11,100,0
2025-01-22T18:00,21.8,0,70,11.3,100,0
2025-01-22T19:00,21.4,0,72,11.6,79,0
2025-01-22T20:00,19.6,0,80,12.6,28,0
2025-01-22T21:00,18.9,0,84,12.8,42,0
2025-01-22T22:00,18.2,0,88,11.5,5,0
2025-01-22T23:00,17.6,0,92,10.1,9,0
2025-01-23T00:00,17.1,0,95,9.3,22,0
2025-01-23T01:00,16.9,0,96,8.3,32,0
2025-01-23T02:00,16.6,0,97,6.6,92,0
2025-01-23T03:00,16.5,0,97,5.3,100,0
2025-01-23T04:00,16.5,0,97,6.7,100,0
2025-01-23T05:00,16.7,0,94,8.9,100,0
2025-01-23T06:00,16.4,0,94,8.1,100,0
2025-01-23T07:00,16.6,0,92,5.6,100,0
2025-01-23T08:00,17.9,0.2,88,9.3,100,0.2
2025-01-23T09:00,18.7,0.2,85,8.2,100,0.2
2025-01-23T10:00,19.9,0.1,78,11.1,100,0.1
2025-01-23T11:00,21.1,0,72,13.5,100,0
2025-01-23T12:00,21.9,0.1,67,13.7,100,0.1
2025-01-23T13:00,22.2,0.1,66,12.8,100,0.1
2025-01-23T14:00,23.1,0,63,13.9,100,0
2025-01-23T15:00,23.3,0,61,12.6,100,0
2025-01-23T16:00,23.9,0,58,12.8,100,0
2025-01-23T17:00,23.5,0,59,12.8,16,0
2025-01-23T18:00,21.9,0,67,9.6,19,0
2025-01-23T19:00,20.9,0,72,10.7,17,0
2025-01-23T20:00,20.1,0,78,11.5,4,0
2025-01-23T21:00,19.2,0,83,11.2,1,0
2025-01-23T22:00,18.5,0,88,11.1,3,0
2025-01-23T23:00,17.8,0,94,10.1,13,0
2025-01-24T00:00,17.4,0,97,9.8,100,0
2025-01-24T01:00,17.9,0,96,9.8,100,0
2025-01-24T02:00,18,0,97,9.7,100,0
2025-01-24T03:00,18,0,97,10.3,100,0
2025-01-24T04:00,18.1,0,97,9.2,100,0
2025-01-24T05:00,18.2,0.1,97,8.6,100,0.1
2025-01-24T06:00,18.3,0.1,97,8.1,100,0.1
2025-01-24T07:00,18.5,0.1,97,6.5,100,0.1
2025-01-24T08:00,19.1,0.3,94,8.3,100,0.3
2025-01-24T09:00,19.7,0.3,91,10.4,100,0.3
2025-01-24T10:00,20.4,0.2,87,10.1,100,0.2
2025-01-24T11:00,22,0.2,78,12.1,100,0.2
2025-01-24T12:00,23.7,0.1,68,14.1,100,0.1
2025-01-24T13:00,25.3,0,60,14.7,100,0
2025-01-24T14:00,26,0,56,14.4,92,0
2025-01-24T15:00,26.8,0,54,14.4,44,0
2025-01-24T16:00,26.7,0,54,14.9,13,0
2025-01-24T17:00,25.2,0,61,15.3,3,0
2025-01-24T18:00,23.3,0,69,15.5,1,0
2025-01-24T19:00,22,0,75,15.4,0,0
2025-01-24T20:00,21.4,0,79,15.8,0,0
2025-01-24T21:00,20.7,0,85,14.3,2,0
2025-01-24T22:00,20,0,90,13.1,64,0
2025-01-24T23:00,19.8,0,93,12.5,100,0
2025-01-25T00:00,19.9,0,93,11.7,100,0
2025-01-25T01:00,20.1,0,92,11.6,100,0
2025-01-25T02:00,20,0,92,10.9,100,0
2025-01-25T03:00,19.9,0,93,8.5,100,0
2025-01-25T04:00,19.9,0,94,6.6,100,0
2025-01-25T05:00,19.9,0.1,94,5.6,100,0.1
2025-01-25T06:00,19.8,0.2,96,7.1,100,0.2
2025-01-25T07:00,19.9,0.3,96,9.3,100,0.3
2025-01-25T08:00,20.4,0.4,98,11.9,100,0.4
2025-01-25T09:00,20.7,0.7,97,8.9,100,0.7
2025-01-25T10:00,21.5,1.3,92,14.3,100,1.3
2025-01-25T11:00,23.3,0.6,79,16.2,100,0.6
2025-01-25T12:00,23.8,0.3,76,16.9,91,0.3
2025-01-25T13:00,24.3,0.2,74,16.7,81,0.2
2025-01-25T14:00,24.1,0.3,76,17.2,27,0.3
2025-01-25T15:00,24.1,0.3,75,17.9,69,0.3
2025-01-25T16:00,23.2,0.2,78,16.9,98,0.2
2025-01-25T17:00,22.4,0,80,15.6,100,0
2025-01-25T18:00,21.9,0,80,14.5,100,0
2025-01-25T19:00,21.6,0,80,12.9,100,0
2025-01-25T20:00,21.1,0,85,14,38,0
2025-01-25T21:00,21,0,86,12.2,100,0
2025-01-25T22:00,20.7,0,87,11.1,100,0
2025-01-25T23:00,20.5,0,89,9.7,100,0
2025-01-26T00:00,20.3,0.1,90,11.5,100,0.1
2025-01-26T01:00,17.9,3.1,90,23.8,100,3.1
2025-01-26T02:00,16.7,0.6,87,25.3,100,0.6
2025-01-26T03:00,16,0.9,85,23.5,100,0.9
2025-01-26T04:00,14.9,1.9,86,20,100,1.9
2025-01-26T05:00,14.5,0.9,81,18.5,100,0.9
2025-01-26T06:00,13.7,0.9,84,21.6,100,0.9
2025-01-26T07:00,13.7,0.3,83,19,100,0.3
2025-01-26T08:00,14.8,0.4,76,22.4,100,0.4
2025-01-26T09:00,14.4,0.4,78,19.6,100,0.4
2025-01-26T10:00,14.6,0.8,77,18.8,100,0.8
2025-01-26T11:00,14.4,0.4,80,15.1,100,0.4
2025-01-26T12:00,14.9,0.2,68,16.1,100,0.2
2025-01-26T13:00,14.6,0.2,65,20.3,100,0.2
2025-01-26T14:00,14.5,0.2,63,20.7,100,0.2
2025-01-26T15:00,14.8,0,56,22.1,100,0
2025-01-26T16:00,14.7,0,58,22.3,100,0
2025-01-26T17:00,14.4,0,59,19.4,100,0
2025-01-26T18:00,14.1,0,58,17.6,100,0
2025-01-26T19:00,13.9,0,57,15.9,100,0
2025-01-26T20:00,14.1,0,59,14.2,100,0
2025-01-26T21:00,13.9,0,60,12.7,100,0
2025-01-26T22:00,13.7,0,59,12.7,100,0
2025-01-26T23:00,13.5,0,59,11.4,100,0
2025-01-27T00:00,13.3,0,60,9.3,100,0
2025-01-27T01:00,13,0.1,62,8.8,100,0.1
2025-01-27T02:00,12.9,0,63,8.5,100,0
2025-01-27T03:00,12.7,0,65,7.2,100,0
2025-01-27T04:00,12.6,0,67,6.3,88,0
2025-01-27T05:00,12.5,0,68,5.6,100,0
2025-01-27T06:00,12.6,0,65,8.3,100,0
2025-01-27T07:00,12.6,0,64,8.6,94,0
2025-01-27T08:00,13.1,0,67,9.3,19,0
2025-01-27T09:00,14.3,0,51,14.7,100,0
2025-01-27T10:00,14.3,0,48,11.6,97,0
2025-01-27T11:00,15.3,0,43,12,40,0
2025-01-27T12:00,16.2,0,42,11.3,45,0
2025-01-27T13:00,16.9,0,40,9.7,65,0
2025-01-27T14:00,17.3,0,38,8,22,0
2025-01-27T15:00,17.7,0,38,6.6,13,0
2025-01-27T16:00,17.6,0,39,5.5,3,0
2025-01-27T17:00,17,0,52,2.2,71,0
2025-01-27T18:00,16,0,57,1.3,81,0
2025-01-27T19:00,15.7,0,63,3.1,82,0
2025-01-27T20:00,14.4,0,71,2.5,7,0
2025-01-27T21:00,14.1,0,69,6.8,36,0
2025-01-27T22:00,13.6,0,58,10.5,64,0
2025-01-27T23:00,12.9,0,54,9.6,100,0
2025-01-28T00:00,13,0,54,9.8,100,0
2025-01-28T01:00,12.8,0,55,8.4,100,0
2025-01-28T02:00,12.5,0,54,9.5,64,0
2025-01-28T03:00,11.6,0,54,10.8,23,0
2025-01-28T04:00,11,0,54,10.2,31,0
2025-01-28T05:00,10.7,0,55,10.3,29,0
2025-01-28T06:00,10.3,0,56,10.6,38,0
2025-01-28T07:00,10.6,0,56,9.4,92,0
2025-01-28T08:00,12,0,54,14.3,100,0
2025-01-28T09:00,12.5,0,52,11.3,100,0
2025-01-28T10:00,12.3,0.2,56,10.9,100,0.2
2025-01-28T11:00,13.1,0.1,55,8.9,68,0.1
2025-01-28T12:00,15.8,0,45,8.4,30,0
2025-01-28T13:00,17,0,41,7,15,0
2025-01-28T14:00,17.5,0,40,5.6,13,0
2025-01-28T15:00,17.7,0,40,4.8,13,0
2025-01-28T16:00,17.6,0,40,4.7,40,0
2025-01-28T17:00,16.8,0,50,3.1,8,0
2025-01-28T18:00,15.4,0,57,1.7,0,0
2025-01-28T19:00,14.5,0,61,1.8,0,0
2025-01-28T20:00,13,0,66,5.9,0,0
2025-01-28T21:00,12.5,0,70,5.8,0,0
2025-01-28T22:00,12.1,0,70,6.8,3,0
2025-01-28T23:00,11.6,0,68,8.6,4,0
2025-01-29T00:00,10.9,0,71,7.6,15,0
2025-01-29T01:00,10.5,0,74,6.4,19,0
2025-01-29T02:00,10.2,0,76,5.1,2,0
2025-01-29T03:00,10.1,0,76,5.9,4,0
2025-01-29T04:00,9.8,0,81,6.2,7,0
2025-01-29T05:00,9.5,0,85,5.8,3,0
2025-01-29T06:00,9,0,89,4.6,15,0
